#name	chrom	txStart	name2
NM_001127222	chr19	13317255	CACNA1A
NM_014975	chr19	12949258	MAST1
NM_001127221	chr19	13317255	CACNA1A
NM_001329739	chr19	12841453	C19orf43
NM_001329738	chr19	12841453	C19orf43
NR_138095	chr19	12841453	C19orf43
NM_014921	chr19	14258548	ADGRL1
NM_004843	chr19	14142551	IL27RA
NM_017721	chr19	14016955	CC2D1A
NR_134908	chr19	14416269	LINC01841
NM_002741	chr19	14544165	PKN1
NM_001008701	chr19	14258548	ADGRL1
NM_001300912	chr19	14800851	ZNF333
NM_005071	chr19	15060844	SLC1A6
NR_073589	chr19	15060844	SLC1A6
NM_001272087	chr19	15072124	SLC1A6
NM_001272088	chr19	15072124	SLC1A6
NM_032433	chr19	14800869	ZNF333
NM_005858	chr19	15464331	AKAP8
NM_001258375	chr19	16472388	EPS15L1
NM_001258374	chr19	16466054	EPS15L1
NM_001291274	chr19	16244837	HSH2D
NM_032855	chr19	16244837	HSH2D
NR_111904	chr19	16244837	HSH2D
NR_111903	chr19	16244837	HSH2D
NM_001258376	chr19	16511441	EPS15L1
NM_001082	chr19	15988833	CYP4F2
NR_047665	chr19	16466054	EPS15L1
NR_047666	chr19	16472388	EPS15L1
NM_006387	chr19	16628699	CHERP
NM_021235	chr19	16472388	EPS15L1
NM_004145	chr19	17186590	MYO9B
NM_001347994	chr19	16842002	NWD1
NM_024050	chr19	17420336	DDA1
NM_001290355	chr19	16830786	NWD1
NM_015692	chr19	17003761	CPAMD8
NM_033417	chr19	17160570	HAUS8
NM_001130065	chr19	17186590	MYO9B
NM_001011699	chr19	17160570	HAUS8
NM_001007525	chr19	16830786	NWD1
NM_015016	chr19	18208602	MAST3
NM_000923	chr19	18318770	PDE4C
NM_000215	chr19	17935592	JAK3
NM_002248	chr19	18062110	KCNN1
NM_006532	chr19	18553472	ELL
NM_172231	chr19	19387321	SUGP1
NM_001492	chr19	18979354	GDF1
NM_021267	chr19	18979354	CERS1
NM_001145785	chr19	19256375	MEF2B
NM_005919	chr19	19256375	BORCS8-MEF2B
NR_027307	chr19	19256375	BORCS8-MEF2B
NR_027308	chr19	19256375	BORCS8-MEF2B
NM_017660	chr19	19496641	GATAD2A
NM_001300949	chr19	19778961	ZNF101
NM_033204	chr19	19779596	ZNF101
NM_001321699	chr19	19101695	SUGP2
NM_001321697	chr19	19101695	SUGP2
NM_001321698	chr19	19101695	SUGP2
NM_001290265	chr19	18988717	CERS1
NM_014884	chr19	19101695	SUGP2
NM_198207	chr19	18988717	CERS1
NM_001017392	chr19	19101695	SUGP2
NM_001076675	chr19	20802744	ZNF626
NM_145297	chr19	20827508	ZNF626
NM_001172671	chr19	21203425	ZNF430
NM_025189	chr19	21203425	ZNF430
NM_001297561	chr19	21473961	ZNF708
NM_001297560	chr19	21473961	ZNF708
NM_021269	chr19	21473962	ZNF708
NM_001319127	chr19	21324812	ZNF431
NM_001319126	chr19	21324812	ZNF431
NM_001319124	chr19	21324812	ZNF431
NM_133473	chr19	21324812	ZNF431
NR_138052	chr19	21324812	ZNF431
NR_138053	chr19	21324812	ZNF431
NM_001080409	chr19	22934984	ZNF99
NR_135233	chr19	22798358	LINC01785
NM_007153	chr19	22148896	ZNF208
NM_001329971	chr19	22122567	ZNF208
NM_001329974	chr19	22122567	ZNF208
NM_001329972	chr19	22142996	ZNF208
NM_001329973	chr19	22142996	ZNF208
NR_110746	chr19	23197876	LINC01859
NR_126448	chr19	23582035	LINC01224
NR_126449	chr19	23582035	LINC01224
NM_138330	chr19	23835707	ZNF675
NR_003662	chr19	23945815	RPSAP58
NM_001278661	chr19	24216206	ZNF254
NM_001278663	chr19	24216206	ZNF254
NM_001278677	chr19	24216206	ZNF254
NR_135636	chr19	29097594	LOC102724908
NR_110759	chr19	28926295	LOC100420587
NR_040029	chr19	29777917	LOC284395
NM_014717	chr19	30863299	ZNF536
NR_138035	chr19	31640775	TSHZ3
NR_138036	chr19	31640775	TSHZ3
NM_001172774	chr19	32896654	DPY19L3
NM_207325	chr19	32897021	DPY19L3
NM_032139	chr19	33087906	ANKRD27
NM_032816	chr19	33369903	CEP89
NM_001127895	chr19	34112860	CHST8
NM_022467	chr19	34175433	CHST8
NM_000285	chr19	33877854	PEPD
NM_001166056	chr19	33877854	PEPD
NM_001166057	chr19	33877854	PEPD
NM_001127896	chr19	34112872	CHST8
NM_001289790	chr19	34856024	GPI
NR_027620	chr19	35067637	SCGB1B2P
NM_001289789	chr19	34855644	GPI
NR_046222	chr19	35382932	LINC00904
NM_001007248	chr19	35248978	ZNF599
NM_001184722	chr19	34855644	GPI
NM_000175	chr19	34856024	GPI
NM_001329909	chr19	34855896	GPI
NM_001329910	chr19	34855896	GPI
NM_001329911	chr19	34856024	GPI
NM_001083961	chr19	36545782	WDR62
NM_173636	chr19	36545782	WDR62
NM_000704	chr19	36041094	ATP4A
NM_144689	chr19	37569123	ZNF420
NM_001145649	chr19	37034516	ZNF529
NM_001145650	chr19	37034516	ZNF529
NM_001297619	chr19	36825354	ZFP14
NM_020917	chr19	36825354	ZFP14
NM_032838	chr19	36936020	ZNF566
NM_001145343	chr19	36936020	ZNF566
NM_001145344	chr19	36936020	ZNF566
NM_001145345	chr19	36936020	ZNF566
NM_001300970	chr19	36936020	ZNF566
NM_003419	chr19	37341259	ZNF345
NM_001242472	chr19	37341777	ZNF345
NM_001242474	chr19	37341777	ZNF345
NR_038362	chr19	37341787	ZNF345
NM_001242475	chr19	37342552	ZNF345
NM_001242476	chr19	37342552	ZNF345
NM_001204838	chr19	37407230	ZNF568
NM_001204839	chr19	37407230	ZNF568
NR_027239	chr19	37071154	ZNF529
NM_001329515	chr19	37569123	ZNF420
NM_001329516	chr19	37569123	ZNF420
NM_001329517	chr19	37569123	ZNF420
NM_001329520	chr19	37569123	ZNF420
NM_001329518	chr19	37569123	ZNF420
NM_001329519	chr19	37569123	ZNF420
NM_001329524	chr19	37569123	ZNF420
NM_001329522	chr19	37569123	ZNF420
NM_001329521	chr19	37569123	ZNF420
NM_001320667	chr19	38123388	ZFP30
NM_001320669	chr19	38123388	ZFP30
NM_001320668	chr19	38123388	ZFP30
NM_014898	chr19	38123388	ZFP30
NM_001013659	chr19	37997840	ZNF793
NM_001320670	chr19	38123388	ZFP30
NM_001320671	chr19	38123388	ZFP30
NM_032453	chr19	37862058	ZNF527
NM_001320666	chr19	38123388	ZFP30
NM_015073	chr19	38397860	SIPA1L3
NM_004924	chr19	39138255	ACTN4
NM_001398	chr19	39306061	ECH1
NM_001322033	chr19	39138255	ACTN4
NM_001004318	chr19	39574944	ACP7
NM_000540	chr19	38924339	RYR1
NM_001042723	chr19	38924339	RYR1
NM_024907	chr19	39432040	FBXO17
NR_104026	chr19	39432040	FBXO17
NM_003890	chr19	40353962	FCGBP
NM_001626	chr19	40736223	AKT2
NM_001243027	chr19	40736223	AKT2
NM_001243028	chr19	40736223	AKT2
NM_001329559	chr19	39971051	TIMM50
NM_001001563	chr19	39971051	TIMM50
NM_001330511	chr19	40736223	AKT2
NM_001321208	chr19	41770263	HNRNPUL1
NM_001321211	chr19	41770954	HNRNPUL1
NM_020971	chr19	40973125	SPTBN4
NM_016154	chr19	41284123	RAB4B
NM_144732	chr19	41768380	HNRNPUL1
NR_037775	chr19	41281441	MIA-RAB4B
NM_007040	chr19	41770078	HNRNPUL1
NR_037791	chr19	41284123	RAB4B-EGLN2
NM_001301016	chr19	41770954	HNRNPUL1
NM_002698	chr19	42590261	POU2F2
NM_001410	chr19	42829760	MEGF8
NM_001288773	chr19	42055885	CEACAM21
NM_001271938	chr19	42829760	MEGF8
NM_133444	chr19	42724422	ZNF526
NM_001207026	chr19	42595979	POU2F2
NM_001247994	chr19	42590261	POU2F2
NM_001207025	chr19	42590261	POU2F2
NM_001314033	chr19	42724528	ZNF526
NM_203287	chr19	43511808	PSG11
NM_002785	chr19	43511808	PSG11
NM_001113410	chr19	43511808	PSG11
NM_031451	chr19	43892762	TEX101
NM_013361	chr19	44556163	ZNF223
NM_001301037	chr19	44152718	PLAUR
NM_001288763	chr19	44300078	LYPD5
NM_001031749	chr19	44300078	LYPD5
NM_182573	chr19	44300078	LYPD5
NM_002659	chr19	44152722	PLAUR
NM_003425	chr19	44416775	ZNF45
NM_001005377	chr19	44152722	PLAUR
NM_001005376	chr19	44150246	PLAUR
NM_001282176	chr19	45457841	CLPTM1
NM_001282175	chr19	45458249	CLPTM1
NM_001294	chr19	45458480	CLPTM1
NM_002856	chr19	45349392	NECTIN2
NM_019121	chr19	45596430	PPP1R37
NM_001042724	chr19	45349392	NECTIN2
NM_175875	chr19	46268042	SIX5
NM_001135113	chr19	46651499	IGFL2
NM_001205281	chr19	46984044	PPP5D1
NM_001012643	chr19	46393280	MYPOP
NM_001002915	chr19	46651038	IGFL2
NM_004491	chr19	47421932	ARHGAP35
NM_015168	chr19	47567446	ZC3H4
NM_001145713	chr19	47634079	SAE1
NM_001145714	chr19	47634079	SAE1
NM_005500	chr19	47634079	SAE1
NR_027280	chr19	47634114	SAE1
NM_015063	chr19	47931278	SLC8A2
NM_018485	chr19	47840261	C5AR2
NM_001271749	chr19	47835403	C5AR2
NM_001184902	chr19	48711342	CARD8
NM_000234	chr19	48618701	LIG1
NM_001289063	chr19	48618701	LIG1
NM_001289064	chr19	48618701	LIG1
NM_001320970	chr19	48618701	LIG1
NM_001320971	chr19	48618701	LIG1
NR_110296	chr19	48618701	LIG1
NR_135497	chr19	48618701	LIG1
NR_135498	chr19	48618701	LIG1
NR_135499	chr19	48618701	LIG1
NR_135500	chr19	48618701	LIG1
NR_135501	chr19	48618701	LIG1
NR_004401	chr19	49141295	SEC1P
NM_006801	chr19	48885826	KDELR1
NM_001184904	chr19	48741517	CARD8
NM_001195227	chr19	49661015	TRPM4
NM_020309	chr19	49932654	SLC17A7
NM_015953	chr19	50058724	NOSIP
NM_001136052	chr19	50194364	CPT1C
NM_001199752	chr19	50194364	CPT1C
NM_001199753	chr19	50194364	CPT1C
NM_152359	chr19	50194364	CPT1C
NR_108072	chr19	50194364	CPT1C
NM_017636	chr19	49661015	TRPM4
NM_014037	chr19	49792891	SLC6A16
NM_006184	chr19	49403306	NUCB1
NM_001270960	chr19	50058724	NOSIP
NM_001321283	chr19	49660997	TRPM4
NM_001321285	chr19	49660997	TRPM4
NM_001321281	chr19	49660997	TRPM4
NM_001321282	chr19	49660997	TRPM4
NM_052884	chr19	50452249	SIGLEC11
NM_001145809	chr19	50706884	MYH14
NM_024729	chr19	50706884	MYH14
NM_001077186	chr19	50706884	MYH14
NM_001135163	chr19	50452249	SIGLEC11
NM_012315	chr19	51505768	KLK9
NM_001297624	chr19	52800421	ZNF480
NM_001297625	chr19	52800421	ZNF480
NM_144684	chr19	52800421	ZNF480
NM_001291368	chr19	52934666	ZNF534
NM_001291369	chr19	52934666	ZNF534
NM_018260	chr19	53073525	ZNF701
NM_001172655	chr19	53073916	ZNF701
NM_030972	chr19	53206065	ZNF611
NM_001161501	chr19	53206065	ZNF611
NM_001161499	chr19	53206065	ZNF611
NM_001161500	chr19	53206065	ZNF611
NM_001008801	chr19	53341784	ZNF468
NM_001277120	chr19	53341784	ZNF468
NR_102299	chr19	53341784	ZNF468
NR_102300	chr19	53341784	ZNF468
NR_102301	chr19	53341784	ZNF468
NM_002739	chr19	54385437	PRKCG
NM_001316329	chr19	54385437	PRKCG
NM_182609	chr19	53738633	ZNF677
NR_003699	chr19	53868967	ZNF525
NR_145447	chr19	53868945	ZNF525
NM_001317998	chr19	53738633	ZNF677
NM_001348156	chr19	53868945	ZNF525
NM_001348157	chr19	53868945	ZNF525
NR_145445	chr19	53868945	ZNF525
NR_145446	chr19	53869004	ZNF525
NM_206828	chr19	55434876	NLRP7
NR_026716	chr19	55043908	KIR3DX1
NR_104095	chr19	55043908	KIR3DX1
NR_104096	chr19	55043908	KIR3DX1
NR_104097	chr19	55043908	KIR3DX1
NR_136268	chr19	55043908	KIR3DX1
NM_001278429	chr19	55174270	LILRB4
NM_139176	chr19	55434876	NLRP7
NM_014516	chr19	54641435	CNOT3
NM_001127255	chr19	55434876	NLRP7
NM_001278428	chr19	55174270	LILRB4
NM_001278427	chr19	55174270	LILRB4
NM_001278426	chr19	55174270	LILRB4
NM_001282011	chr19	55824168	TMEM150B
NR_104071	chr19	55824168	TMEM150B
NR_104066	chr19	55824168	TMEM150B
NM_176820	chr19	56219797	NLRP9
NM_001136202	chr19	55964345	ISOC2
NM_002842	chr19	55692614	PTPRH
NM_001136201	chr19	55964345	ISOC2
NM_176811	chr19	56459197	NLRP8
NM_024710	chr19	55964345	ISOC2
NM_001317000	chr19	56459197	NLRP8
NM_134444	chr19	56347943	NLRP4
NM_001085488	chr19	55824168	TMEM150B
NM_001161440	chr19	55692614	PTPRH
NM_001322072	chr19	56732671	ZSCAN5A
NM_001322074	chr19	56732671	ZSCAN5A
NM_001322073	chr19	56732671	ZSCAN5A
NM_001322068	chr19	56732671	ZSCAN5A
NM_001322067	chr19	56732671	ZSCAN5A
NM_001322065	chr19	56732671	ZSCAN5A
NM_001322064	chr19	56732671	ZSCAN5A
NM_001322061	chr19	56732671	ZSCAN5A
NM_001322077	chr19	56732671	ZSCAN5A
NM_001322078	chr19	56732671	ZSCAN5A
NR_003127	chr19	56879467	ZNF542P
NR_024055	chr19	56879489	ZNF542P
NR_024056	chr19	56879489	ZNF542P
NR_024057	chr19	56879489	ZNF542P
NR_033418	chr19	56879489	ZNF542P
NR_110744	chr19	57276689	ZIM2-AS1
NM_001322066	chr19	56732671	ZSCAN5A
NM_001322076	chr19	56732671	ZSCAN5A
NM_001322075	chr19	56732671	ZSCAN5A
NM_001322070	chr19	56732671	ZSCAN5A
NM_001322069	chr19	56732671	ZSCAN5A
NM_001277090	chr19	58053203	ZNF550
NM_001277091	chr19	58053203	ZNF550
NM_001277092	chr19	58053203	ZNF550
NM_001277093	chr19	58053203	ZNF550
NM_001270938	chr19	58193336	ZNF551
NM_138347	chr19	58193336	ZNF551
NR_073102	chr19	58193336	ZNF551
NM_005773	chr19	58452200	ZNF256
NM_006635	chr19	57791852	ZNF460
NM_001330622	chr19	57791334	ZNF460
NM_001321116	chr19	58838384	ZSCAN22
NM_001321117	chr19	58838384	ZSCAN22
NM_181846	chr19	58838384	ZSCAN22
NM_014347	chr19	58978411	ZNF324
NR_026818	chr19	76219	FAM138A
NR_026820	chr19	76219	FAM138F
NR_033266	chr19	60950	WASH5P
NR_036266	chr19	71972	MIR1302-9
NR_036268	chr19	71972	MIR1302-11
NR_036267	chr19	71972	MIR1302-10
NR_036051	chr19	71972	MIR1302-2
NM_001005240	chr19	110678	OR4F17
NR_028324	chr19	197015	LINC01002
NM_177526	chr19	281039	PLPP2
NM_016585	chr19	362056	THEG
NM_199202	chr19	362056	THEG
NM_177543	chr19	281039	PLPP2
NM_003712	chr19	281039	PLPP2
NM_001346105	chr19	305574	MIER2
NM_017550	chr19	305574	MIER2
NM_130762	chr19	496489	MADCAM1
NM_130760	chr19	496489	MADCAM1
NM_012435	chr19	416582	SHC2
NM_033513	chr19	507496	TPGS1
NM_182577	chr19	463345	ODF3L2
NM_001136263	chr19	405442	C2CD4C
NM_001194	chr19	589892	HCN2
NM_004359	chr19	531732	CDC34
NM_198590	chr19	571276	BSG
NM_198591	chr19	571276	BSG
NM_001322243	chr19	572453	BSG
NM_001728	chr19	572453	BSG
NM_198589	chr19	572453	BSG
NM_005035	chr19	617222	POLRMT
NM_001300812	chr19	639894	FGF22
NM_020637	chr19	639925	FGF22
NM_005317	chr19	544033	GZMM
NM_001258351	chr19	544033	GZMM
NM_001308209	chr19	685520	PRSS57
NM_001040134	chr19	708952	PALM
NM_002579	chr19	708952	PALM
NM_173481	chr19	751112	MISP
NR_135168	chr19	751112	MISP
NM_005860	chr19	676388	FSTL3
NM_214710	chr19	685520	PRSS57
NM_031990	chr19	797391	PTBP1
NM_002819	chr19	797391	PTBP1
NR_036154	chr19	813583	MIR3187
NM_001270366	chr19	812487	PLPPR3
NM_024888	chr19	812487	PLPPR3
NM_001700	chr19	827825	AZU1
NM_002777	chr19	840984	PRTN3
NM_001972	chr19	852208	ELANE
NM_005481	chr19	867961	MED16
NR_125730	chr19	893483	RNU6-2
NM_138774	chr19	896502	R3HDM4
NM_001928	chr19	859658	CFD
NM_031991	chr19	797391	PTBP1
NM_001317335	chr19	859658	CFD
NR_039900	chr19	804939	MIR4745
NM_033420	chr19	1009649	TMEM259
NM_005224	chr19	926036	ARID3A
NM_024100	chr19	984327	WDR18
NM_138690	chr19	1000417	GRIN3B
NM_001033026	chr19	1009649	TMEM259
NR_125730	chr19	1021520	RNU6-2
NM_201277	chr19	1026273	CNN2
NM_004368	chr19	1026273	CNN2
NM_001303499	chr19	1026273	CNN2
NM_001303501	chr19	1026273	CNN2
NM_002085	chr19	1103924	GPX4
NM_001258328	chr19	1065921	ARHGAP45
NM_012292	chr19	1067164	ARHGAP45
NM_001282335	chr19	1071219	ARHGAP45
NM_001282334	chr19	1076632	ARHGAP45
NM_001316323	chr19	1086577	POLR2E
NM_001316324	chr19	1086577	POLR2E
NM_002695	chr19	1086577	POLR2E
NM_001100122	chr19	1107632	SBNO2
NM_014963	chr19	1107632	SBNO2
NM_001321232	chr19	1067496	ARHGAP45
NM_001039847	chr19	1103924	GPX4
NM_001039848	chr19	1104476	GPX4
NM_017914	chr19	1275519	C19orf24
NM_152769	chr19	1229946	CBARP
NM_001001975	chr19	1241748	ATP5D
NM_001687	chr19	1241748	ATP5D
NM_177401	chr19	1248551	MIDN
NR_027271	chr19	1267469	CIRBP-AS1
NM_001280	chr19	1269266	CIRBP
NM_001300815	chr19	1269264	CIRBP
NR_023313	chr19	1269266	CIRBP
NR_023312	chr19	1269266	CIRBP
NM_000455	chr19	1205797	STK11
NM_001300829	chr19	1269264	CIRBP
NM_001405	chr19	1286152	EFNA2
NM_170711	chr19	1407567	DAZAP1
NM_018959	chr19	1407567	DAZAP1
NM_032853	chr19	1354975	MUM1
NR_024247	chr19	1356322	MUM1
NM_024407	chr19	1383882	NDUFS7
NM_000156	chr19	1397024	GAMT
NM_138924	chr19	1397809	GAMT
NM_001018	chr19	1438362	RPS15
NM_001308226	chr19	1438423	RPS15
NM_005883	chr19	1450147	APC2
NM_152482	chr19	1473199	C19orf25
NM_017573	chr19	1481426	PCSK4
NM_001174118	chr19	1554667	MEX3D
NM_203304	chr19	1554667	MEX3D
NM_001329556	chr19	1491003	REEP6
NM_213604	chr19	1505016	ADAMTSL5
NM_138393	chr19	1491003	REEP6
NM_001243079	chr19	1524072	PLK5
NM_006830	chr19	1597153	UQCR11
NM_001281454	chr19	1576669	MBD3
NM_001281453	chr19	1576669	MBD3
NM_001136139	chr19	1609288	TCF3
NM_003200	chr19	1609288	TCF3
NM_001178002	chr19	1782073	ATP8B3
NM_138813	chr19	1782073	ATP8B3
NR_047593	chr19	1782073	ATP8B3
NR_031730	chr19	1816157	MIR1909
NR_034114	chr19	1822087	LOC100288123
NM_001080488	chr19	1753661	ONECUT3
NM_001130111	chr19	1876974	ABHD17A
NM_031213	chr19	1876974	ABHD17A
NR_033400	chr19	1952525	CSNK1G2-AS1
NM_031918	chr19	1852397	KLF16
NM_138422	chr19	1905212	ADAT3
NM_001329533	chr19	1905212	ADAT3
NM_001329539	chr19	1905212	SCAMP4
NM_001329540	chr19	1905212	SCAMP4
NM_079834	chr19	1905212	SCAMP4
NM_130807	chr19	2071034	MOB3A
NM_017797	chr19	1985446	BTBD2
NM_017572	chr19	2037469	MKNK2
NM_199054	chr19	2037469	MKNK2
NM_003938	chr19	2100986	AP3D1
NM_001261826	chr19	2100986	AP3D1
NM_152988	chr19	2328628	SPPL2B
NM_001300836	chr19	2229950	PLEKHJ1
NM_007165	chr19	2236815	SF3A2
NM_144616	chr19	2252249	JSRP1
NM_001301020	chr19	2269484	OAZ1
NM_004152	chr19	2269484	OAZ1
NM_016199	chr19	2321519	LSM7
NM_000479	chr19	2249277	AMH
NR_106847	chr19	2235827	MIR6789
NM_018049	chr19	2233148	PLEKHJ1
NR_031596	chr19	2234060	MIR1227
NR_036207	chr19	2250637	MIR4321
NM_001077238	chr19	2328628	SPPL2B
NM_198532	chr19	2274630	C19orf35
NM_001101391	chr19	2289773	LINGO3
NM_012458	chr19	2425621	TIMM13
NM_182973	chr19	2389768	TMPRSS9
NM_032737	chr19	2428162	LMNB2
NM_015675	chr19	2476122	GADD45B
NR_106958	chr19	2434911	MIR7108
NR_134931	chr19	2458934	LINC01775
NM_145173	chr19	2714564	DIRAS1
NM_144564	chr19	2732522	SLC39A3
NM_213568	chr19	2734523	SLC39A3
NR_107004	chr19	2630712	MIR7850
NM_003021	chr19	2754711	SGTA
NM_003249	chr19	2785457	THOP1
NM_001102651	chr19	2819871	ZNF554
NM_001172775	chr19	2841432	ZNF555
NM_152791	chr19	2841432	ZNF555
NM_001300843	chr19	2867332	ZNF556
NM_024967	chr19	2867332	ZNF556
NM_001143986	chr19	2977535	TLE6
NM_173480	chr19	2900895	ZNF57
NM_021217	chr19	2933215	ZNF77
NM_024760	chr19	2977535	TLE6
NM_001319083	chr19	2907105	ZNF57
NR_138612	chr19	2977530	TLE6
NM_002067	chr19	3094407	GNA11
NM_001130	chr19	3052907	AES
NM_198970	chr19	3052907	AES
NM_198969	chr19	3052907	AES
NM_003775	chr19	3178735	S1PR4
NM_001321463	chr19	3185874	NCLN
NM_020170	chr19	3185874	NCLN
NM_031304	chr19	3490818	DOHH
NM_016263	chr19	3506294	FZR1
NM_001145165	chr19	3490818	DOHH
NM_001136503	chr19	3474404	SMIM24
NM_001136197	chr19	3522953	FZR1
NM_001136198	chr19	3522953	FZR1
NM_001135580	chr19	3539154	C19orf71
NR_038865	chr19	3607244	CACTIN-AS1
NM_133261	chr19	3585568	GIPC3
NM_001287529	chr19	3544196	MFSD12
NM_174983	chr19	3544196	MFSD12
NM_001060	chr19	3594503	TBXA2R
NM_201636	chr19	3594503	TBXA2R
NM_001080543	chr19	3610626	CACTIN
NM_021231	chr19	3610642	CACTIN
NM_006339	chr19	3572942	HMG20B
NM_001267560	chr19	3708334	TJP3
NM_001267561	chr19	3721696	TJP3
NM_004886	chr19	3750770	APBA3
NM_172251	chr19	3762664	MRPL54
NM_001319074	chr19	3769088	RAX2
NM_032753	chr19	3769088	RAX2
NM_139354	chr19	3777966	MATK
NM_139355	chr19	3777966	MATK
NM_001145640	chr19	3851810	ZFR2
NM_015174	chr19	3804021	ZFR2
NM_033064	chr19	3880617	ATCAY
NR_027149	chr19	3851803	ZFR2
NM_001289117	chr19	3933100	NMRK2
NM_170678	chr19	3933100	NMRK2
NR_110316	chr19	3933100	NMRK2
NR_030367	chr19	3961411	MIR637
NM_001961	chr19	3976053	EEF2
NR_002602	chr19	3982504	SNORD37
NM_001348	chr19	3958450	DAPK3
NM_015897	chr19	4007595	PIAS4
NM_032607	chr19	4153597	CREB3L3
NM_030662	chr19	4090319	MAP2K2
NM_001193285	chr19	4174105	SIRT6
NM_001321058	chr19	4174105	SIRT6
NM_001321059	chr19	4174105	SIRT6
NM_001321060	chr19	4174105	SIRT6
NM_001321061	chr19	4174105	SIRT6
NM_001321062	chr19	4174105	SIRT6
NM_016539	chr19	4174105	SIRT6
NM_001321063	chr19	4174105	SIRT6
NM_001321064	chr19	4174105	SIRT6
NM_001271997	chr19	4153597	CREB3L3
NM_001271996	chr19	4153597	CREB3L3
NM_001271995	chr19	4153597	CREB3L3
NM_001308232	chr19	4292224	TMIGD2
NM_020209	chr19	4278597	SHD
NM_001169126	chr19	4292224	TMIGD2
NM_005755	chr19	4229539	EBI3
NM_024333	chr19	4304590	FSD1
NM_144615	chr19	4292224	TMIGD2
NM_001330429	chr19	4304590	FSD1
NM_018074	chr19	4247066	CCDC94
NM_003025	chr19	4360363	SH3GL1
NM_001159846	chr19	4343523	MPND
NM_001300862	chr19	4343523	MPND
NM_032868	chr19	4343523	MPND
NM_001199944	chr19	4360363	SH3GL1
NM_005483	chr19	4402659	CHAF1A
NM_001171091	chr19	4445002	UBXN6
NR_039901	chr19	4445974	MIR4746
NM_001199943	chr19	4360363	SH3GL1
NM_001001520	chr19	4472192	HDGFRP2
NM_032108	chr19	4542599	SEMA6B
NM_032631	chr19	4472192	HDGFRP2
NM_052972	chr19	4537226	LRG1
NM_001348169	chr19	4473950	HDGFRP2
NM_001080400	chr19	4502191	PLIN4
NM_001013706	chr19	4522543	PLIN5
NM_152362	chr19	4639526	TNFAIP8L1
NM_019107	chr19	4657556	MYDGF
NM_001242901	chr19	4679293	DPP9-AS1
NM_001167942	chr19	4640028	TNFAIP8L1
NM_182919	chr19	4815935	TICAM1
NR_027148	chr19	4769116	MIR7-3HG
NR_029607	chr19	4770681	MIR7-3
NM_018708	chr19	4791727	FEM1A
NM_001290051	chr19	4910104	UHRF1
NM_013282	chr19	4910378	UHRF1
NM_001080523	chr19	4890448	ARRDC5
NM_001290050	chr19	4903091	UHRF1
NM_001290052	chr19	4910378	UHRF1
NR_039902	chr19	4932698	MIR4747
NM_001048201	chr19	4909441	UHRF1
NM_181710	chr19	5455425	ZNRF4
NR_027064	chr19	5558177	TINCR
NM_014649	chr19	5587009	SAFB2
NM_004793	chr19	5691844	LONP1
NM_001276480	chr19	5691844	LONP1
NR_076392	chr19	5691844	LONP1
NM_001308240	chr19	5678424	C19orf70
NM_205767	chr19	5678424	C19orf70
NM_033643	chr19	5690271	RPL36
NM_015414	chr19	5690345	RPL36
NM_001267868	chr19	5680775	HSD11B1L
NM_198533	chr19	5680775	HSD11B1L
NM_001267869	chr19	5680775	HSD11B1L
NM_001267871	chr19	5680775	HSD11B1L
NM_001267870	chr19	5680775	HSD11B1L
NM_001276479	chr19	5691844	LONP1
NM_198708	chr19	5680775	HSD11B1L
NM_198707	chr19	5680775	HSD11B1L
NM_198706	chr19	5680775	HSD11B1L
NM_198704	chr19	5680775	HSD11B1L
NM_198705	chr19	5680775	HSD11B1L
NM_001161619	chr19	5785152	DUS3L
NM_001134316	chr19	5782970	PRR22
NM_000150	chr19	5830636	FUT6
NM_001040701	chr19	5830636	FUT6
NM_000149	chr19	5842898	FUT3
NM_001097639	chr19	5842898	FUT3
NM_001097640	chr19	5842898	FUT3
NM_001097641	chr19	5842898	FUT3
NR_110740	chr19	5847477	LOC101928844
NM_020175	chr19	5785152	DUS3L
NM_002034	chr19	5865836	FUT5
NM_004558	chr19	5823812	NRTN
NM_001017921	chr19	5904851	VMAC
NM_007320	chr19	5916151	RANBP3
NM_080590	chr19	5913654	CAPS
NM_007322	chr19	5916151	RANBP3
NM_001300865	chr19	5916150	RANBP3
NM_003624	chr19	5916151	RANBP3
NR_046376	chr19	5978413	LOC100128568
NM_004058	chr19	5913654	CAPS
NM_005934	chr19	6210391	MLLT1
NM_133492	chr19	6306509	ACER1
NM_002096	chr19	6379579	GTF2F1
NM_001321601	chr19	6396369	LOC390877
NM_032306	chr19	6372443	ALKBH7
NR_106848	chr19	6392931	MIR6790
NR_037505	chr19	6416420	MIR3940
NM_006012	chr19	6361462	CLPP
NR_106945	chr19	6389648	MIR6885
NM_004158	chr19	6375158	PSPN
NM_003811	chr19	6531009	TNFSF9
NM_173637	chr19	6426047	SLC25A41
NM_001289130	chr19	6494329	TUBB4A
NM_001289127	chr19	6494329	TUBB4A
NM_001289123	chr19	6494329	TUBB4A
NM_001289131	chr19	6494329	TUBB4A
NM_001289129	chr19	6494329	TUBB4A
NM_024103	chr19	6440074	SLC25A23
NM_174882	chr19	6463787	CRB3
NM_139161	chr19	6464248	CRB3
NM_174881	chr19	6464248	CRB3
NM_001290331	chr19	6467214	DENND1C
NM_024898	chr19	6467214	DENND1C
NR_135612	chr19	6426047	SLC25A41
